[VAMS][2017-01-05 17:21:12,003] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,394] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,394] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,395] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,395] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,395] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,395] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,395] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,395] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,395] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,395] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,395] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,395] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,396] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,396] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,396] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,396] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,396] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,396] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,396] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,396] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,396] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,397] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,397] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,397] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,397] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,397] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,397] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,397] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,397] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,397] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,398] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,398] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,398] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,398] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,398] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,398] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,398] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,398] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,398] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,398] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,399] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,399] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,399] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,399] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,399] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,399] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,399] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,399] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,400] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,400] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,400] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,400] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,400] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,400] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,400] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,400] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,400] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,401] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,401] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,401] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,401] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,401] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,401] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,401] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,401] INFO | IDLE | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,401] INFO | 连接空闲中 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,403] DEBUG | Processing a MESSAGE_RECEIVED for session 6969 | [NioProcessor-5] org.apache.mina.filter.codec.ProtocolCodecFilter.messageReceived(211)
[VAMS][2017-01-05 17:21:31,403] INFO | RECEIVED: Message [Length = 195, sendId = 8, receiverId = 0, messageType = 16, content = {"friendName":"Client1969","groupName":"","message":"Msg from :Client-0 to: Client1969 time:2017-01-05 05:21:31","pwd":"12345678","pwdEncypt":"MTIzNDU2Nzg=","userName":"Client-0"}] | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(157)
[VAMS][2017-01-05 17:21:31,404] WARN | Property 'pwdEncypt' of class model.Login has no write method. SKIPPED. | [NioProcessor-5] net.sf.json.JSONObject.toBean(350)
[VAMS][2017-01-05 17:21:31,417] INFO | 接受消息成功 | [NioProcessor-5] serverHandler.ChatServerHandler.messageReceived(459)
[VAMS][2017-01-05 17:21:31,498] INFO | CREATED | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,498] INFO | 创建连接 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionCreated(39)
[VAMS][2017-01-05 17:21:31,499] INFO | OPENED | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,499] INFO | 打开连接 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionOpened(43)
[VAMS][2017-01-05 17:21:31,500] DEBUG | Processing a MESSAGE_RECEIVED for session 6970 | [NioProcessor-1] org.apache.mina.filter.codec.ProtocolCodecFilter.messageReceived(211)
[VAMS][2017-01-05 17:21:31,500] INFO | RECEIVED: Message [Length = 195, sendId = 8, receiverId = 0, messageType = 16, content = {"friendName":"Client1970","groupName":"","message":"Msg from :Client-0 to: Client1970 time:2017-01-05 05:21:31","pwd":"12345678","pwdEncypt":"MTIzNDU2Nzg=","userName":"Client-0"}] | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(157)
[VAMS][2017-01-05 17:21:31,500] WARN | Property 'pwdEncypt' of class model.Login has no write method. SKIPPED. | [NioProcessor-1] net.sf.json.JSONObject.toBean(350)
[VAMS][2017-01-05 17:21:31,514] INFO | 接受消息成功 | [NioProcessor-1] serverHandler.ChatServerHandler.messageReceived(459)
[VAMS][2017-01-05 17:21:31,609] INFO | CREATED | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,609] INFO | 创建连接 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionCreated(39)
[VAMS][2017-01-05 17:21:31,609] INFO | OPENED | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,609] INFO | 打开连接 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionOpened(43)
[VAMS][2017-01-05 17:21:31,610] DEBUG | Processing a MESSAGE_RECEIVED for session 6971 | [NioProcessor-2] org.apache.mina.filter.codec.ProtocolCodecFilter.messageReceived(211)
[VAMS][2017-01-05 17:21:31,611] INFO | RECEIVED: Message [Length = 195, sendId = 8, receiverId = 0, messageType = 16, content = {"friendName":"Client1971","groupName":"","message":"Msg from :Client-0 to: Client1971 time:2017-01-05 05:21:31","pwd":"12345678","pwdEncypt":"MTIzNDU2Nzg=","userName":"Client-0"}] | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(157)
[VAMS][2017-01-05 17:21:31,611] WARN | Property 'pwdEncypt' of class model.Login has no write method. SKIPPED. | [NioProcessor-2] net.sf.json.JSONObject.toBean(350)
[VAMS][2017-01-05 17:21:31,625] INFO | 接受消息成功 | [NioProcessor-2] serverHandler.ChatServerHandler.messageReceived(459)
[VAMS][2017-01-05 17:21:31,718] INFO | CREATED | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,718] INFO | 创建连接 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionCreated(39)
[VAMS][2017-01-05 17:21:31,718] INFO | OPENED | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,718] INFO | 打开连接 | [NioProcessor-3] serverHandler.ChatServerHandler.sessionOpened(43)
[VAMS][2017-01-05 17:21:31,720] DEBUG | Processing a MESSAGE_RECEIVED for session 6972 | [NioProcessor-3] org.apache.mina.filter.codec.ProtocolCodecFilter.messageReceived(211)
[VAMS][2017-01-05 17:21:31,720] INFO | RECEIVED: Message [Length = 195, sendId = 8, receiverId = 0, messageType = 16, content = {"friendName":"Client1972","groupName":"","message":"Msg from :Client-0 to: Client1972 time:2017-01-05 05:21:31","pwd":"12345678","pwdEncypt":"MTIzNDU2Nzg=","userName":"Client-0"}] | [NioProcessor-3] org.apache.mina.filter.logging.LoggingFilter.log(157)
[VAMS][2017-01-05 17:21:31,720] WARN | Property 'pwdEncypt' of class model.Login has no write method. SKIPPED. | [NioProcessor-3] net.sf.json.JSONObject.toBean(350)
[VAMS][2017-01-05 17:21:31,735] INFO | 接受消息成功 | [NioProcessor-3] serverHandler.ChatServerHandler.messageReceived(459)
[VAMS][2017-01-05 17:21:31,828] INFO | CREATED | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,828] INFO | 创建连接 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionCreated(39)
[VAMS][2017-01-05 17:21:31,828] INFO | OPENED | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,828] INFO | 打开连接 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionOpened(43)
[VAMS][2017-01-05 17:21:31,829] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,829] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,829] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,829] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,829] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,829] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,829] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,829] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,830] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,830] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,830] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,830] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,830] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,830] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,830] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,830] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,831] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,831] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,831] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,831] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,831] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,831] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,831] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,831] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,831] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,832] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,832] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,832] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,832] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,832] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,832] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,832] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,832] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,833] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,833] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,833] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,833] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,833] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,833] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,833] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,833] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,834] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,834] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,834] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,834] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,834] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,835] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,835] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,835] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,835] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,835] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,835] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,836] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,836] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,836] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,836] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,836] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,836] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,836] INFO | IDLE | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,836] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:31,838] DEBUG | Processing a MESSAGE_RECEIVED for session 6973 | [NioProcessor-4] org.apache.mina.filter.codec.ProtocolCodecFilter.messageReceived(211)
[VAMS][2017-01-05 17:21:31,838] INFO | RECEIVED: Message [Length = 195, sendId = 8, receiverId = 0, messageType = 16, content = {"friendName":"Client1973","groupName":"","message":"Msg from :Client-0 to: Client1973 time:2017-01-05 05:21:31","pwd":"12345678","pwdEncypt":"MTIzNDU2Nzg=","userName":"Client-0"}] | [NioProcessor-4] org.apache.mina.filter.logging.LoggingFilter.log(157)
[VAMS][2017-01-05 17:21:31,838] WARN | Property 'pwdEncypt' of class model.Login has no write method. SKIPPED. | [NioProcessor-4] net.sf.json.JSONObject.toBean(350)
[VAMS][2017-01-05 17:21:31,852] INFO | 接受消息成功 | [NioProcessor-4] serverHandler.ChatServerHandler.messageReceived(459)
[VAMS][2017-01-05 17:21:31,937] INFO | CREATED | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,937] INFO | 创建连接 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionCreated(39)
[VAMS][2017-01-05 17:21:31,937] INFO | OPENED | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:31,937] INFO | 打开连接 | [NioProcessor-5] serverHandler.ChatServerHandler.sessionOpened(43)
[VAMS][2017-01-05 17:21:31,939] DEBUG | Processing a MESSAGE_RECEIVED for session 6974 | [NioProcessor-5] org.apache.mina.filter.codec.ProtocolCodecFilter.messageReceived(211)
[VAMS][2017-01-05 17:21:31,939] INFO | RECEIVED: Message [Length = 195, sendId = 8, receiverId = 0, messageType = 16, content = {"friendName":"Client1974","groupName":"","message":"Msg from :Client-0 to: Client1974 time:2017-01-05 05:21:31","pwd":"12345678","pwdEncypt":"MTIzNDU2Nzg=","userName":"Client-0"}] | [NioProcessor-5] org.apache.mina.filter.logging.LoggingFilter.log(157)
[VAMS][2017-01-05 17:21:31,939] WARN | Property 'pwdEncypt' of class model.Login has no write method. SKIPPED. | [NioProcessor-5] net.sf.json.JSONObject.toBean(350)
[VAMS][2017-01-05 17:21:31,952] INFO | 接受消息成功 | [NioProcessor-5] serverHandler.ChatServerHandler.messageReceived(459)
[VAMS][2017-01-05 17:21:32,047] INFO | CREATED | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:32,047] INFO | 创建连接 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionCreated(39)
[VAMS][2017-01-05 17:21:32,048] INFO | OPENED | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:32,048] INFO | 打开连接 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionOpened(43)
[VAMS][2017-01-05 17:21:32,048] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:32,048] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:32,048] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:32,048] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:32,048] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:32,048] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:32,049] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:32,049] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:32,049] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:32,049] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:32,049] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:32,049] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:32,049] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:32,049] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:32,049] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
